sample_cd,country_cd,province_cd,district_cd,district_nm,municipality_PT_nm,locality_nm,location_nm,sampling_site_cd,latitude,longitude,altitude,sampling_date_b,sampling_date_e,method_cd,collector_nm,species_cd,species_nm_full,mm,ff,ID_doubtful?,coll_position_cd,identified_by,identified_date,collection cd,preservation_method_cd,remarks_spm
PT/2010/041/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,2010-08-03T22:00:00Z,2010-08-03T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2010/053/RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo,Serras de Valongo,-,"41°09'33.4""","8°29'05.6""",75,2010-08-08T22:00:00Z,2010-08-08T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2010/048/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Eufórbias,"41°05'57.9""","8°33'35.0""",60,2010-09-26T22:00:00Z,2010-09-26T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2010/042/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Matos,"41°05'57.9""","8°33'35.0""",60,2010-10-21T22:00:00Z,2010-10-21T22:00:00Z,YPT,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2010/052/RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo,Serras de Valongo,-,"41°09'33.4""","8°29'05.6""",75,2010-08-15T22:00:00Z,2010-08-15T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2009/144/RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde,-,-,"41°30'43.0""","8°38'57.0""",37.5,2009-04-28T22:00:00Z,2009-04-28T22:00:00Z,HC,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2009/022/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Chasco,"41°05'57.9""","8°33'35.0""",60,2009-09-05T22:00:00Z,2009-09-05T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",2,5,false,,Marc Pollet,2011-10-07T22:00:00Z,MAPC,W,
PT/2013/017/AG,PT,Ribatejo,PT-14,Santarém,Tomar,Paialvo,-,-,"39°31'54.21""","8°28'1.94""",75,,2013-08-02T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/055/AG,PT,Ribatejo,PT-14,Santarém,Tomar,Paialvo,-,-,"39°31'54.21""","8°28'1.94""",75,,2013-06-16T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/099/RA,PT,Beira Alta,PT-09,Guarda,Figueira de Castelo Rodrigo,Almofala,-,-,"40°51'57.2""","6°53'25.7""",608,,2013-06-16T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/108/RA,PT,Minho,PT-03,Braga,Celorico de Basto,Veade,-,-,"41°25'07.5""","7°58'54.0""",175,,2013-06-24T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/122/AG,PT,Ribatejo,PT-14,Santarém,Torres Novas,Olaia,Lamarosa,-,"39°31'46.66""","8°28'10.13""",65,,2013-05-17T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,2,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2012/132/RA,PT,Estremadura,PT-10,Leiria,Caldas da Rainha,Salir do Porto,-,-,"39°30'26.3""","9°08'58.2""",34,,2012-09-15T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",2,3,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/139/RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Estela,-,-,41°27′52.73″,8°45′54.18″,12,2013-07-17T22:00:00Z,2013-07-17T22:00:00Z,YPT,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,true,RS/PT/086,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,"checked: compared to D. griseipennis from BE and PT D. signifer, hanging vein largely missing and cxI dark basally but legs otherwise mainly yellow, and tIII only slightly infuscated on apex"
PT/2015/380/RA,PT,Beira Baixa,PT-05,Castelo Branco,Idanha-a-Nova,Penha Garcia,-,-,"40°03'15.6""","7°00'04.4""",585,,2015-10-06T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/172/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Vimioso,Algoso,-,-,"41°29'32.2""","6°31'36.1""",471,,2015-06-17T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",3,3,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/176/AG,PT,Alto Alentejo,PT-12,Portalegre,Marvão,Santa Maria de Marvão,-,-,"39°23'49.2""","7°21'51.4""",610,,2014-09-20T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/179/RA,PT,Beira Alta,PT-09,Guarda,Guarda,Trinta,-,-,"40°30'31.1""","7°22'21.7""",751,,2013-09-21T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",2,3,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/184/AG,PT,Ribatejo,PT-14,Santarém,Torres Novas,Olaia,Lamarosa,-,"39°31'46.66""","8°28'10.13""",65,,2013-10-11T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/186/RA,PT,Beira Alta,PT-09,Guarda,Manteigas,São Pedro (Manteigas),-,-,"40°22'10.4""","7°33'04.4""",986,,2013-09-21T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/194/AG,PT,Beira Baixa,PT-05,Castelo Branco,Castelo Branco,Monforte da Beira,-,-,"39°42'33.5""","7°18'59.3""",233,,2014-04-11T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/197/AG,PT,Beira Alta,PT-09,Guarda,Seia,São Romão,Ponte de Jugais,-,"40°23'04.19""","7°42'18.40""",565,,2014-09-03T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/198/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,-,-,"41°54'32.5""","6°45'26.0""",721,,2015-06-19T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",2,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/203/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2014-09-08T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/209/RA,PT,Algarve,PT-08,Faro,Loulé,Querença,-,-,"37°12'29.2""","8°00'29.7""",136,,2014-07-11T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",3,2,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/213/RA,PT,Estremadura,PT-11,Lisboa,Torres Vedras,A dos Cunhados,Casal da Serra,-,"39°09'56.20""","9°20'31.53""",50,2013-09-18T22:00:00Z,2013-09-18T22:00:00Z,YPT,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/223/RA,PT,Beira Baixa,PT-05,Castelo Branco,Castelo Branco,Monforte da Beira,-,-,"39°42'33.5""","7°18'59.3""",233,,2014-04-11T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/234/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Carragosa,-,-,"41°54'20.3""","6°46'32.1""",762,,2015-06-19T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",2,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/240/AG,PT,Beira Alta,PT-09,Guarda,Seia,Cabeça,-,-,"40°19'02.96""","7°43'54.11""",430,,2014-09-02T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",4,3,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/245/RA,PT,Estremadura,PT-11,Lisboa,Torres Vedras,A dos Cunhados,-,-,"39°08'41.82""","9°16'16.62""",25,2013-08-21T22:00:00Z,2013-08-21T22:00:00Z,YPT,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,2,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/264/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Gondesende,-,-,"41°50'47.1""","6°52'45.9""",638,,2015-05-09T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/277/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,-,-,"41°53'52.2""","6°51'11.2""",764,,2014-08-07T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/285/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2015-05-15T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/287/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Carrazedo,-,-,"41°47'00.9""","6°53'16.9""",749,,2015-06-18T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/293/RA,PT,Estremadura,PT-11,Lisboa,Torres Vedras,A dos Cunhados,-,-,"39°08'41.82""","9°16'16.62""",25,,2013-09-18T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/296/RA,PT,Estremadura,PT-10,Leiria,Caldas da Rainha,Nosso Senhora do Pópulo,-,-,"39°23'10.6""","9°06'24.6""",118,,2013-08-21T22:00:00Z,HC,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/304/AG,PT,Algarve,PT-08,Faro,Loulé,Querença,-,-,"37°12'29.2""","8°00'29.7""",136,,2014-07-11T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",2,5,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/310/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Vimioso,Algoso,-,-,"41°27'17.6""","6°35'35.2""",341,,2015-06-15T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",2,2,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/319/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2015-05-15T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",2,3,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/403/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Gondesende,-,-,"41°50'47.1""","6°52'45.9""",638,,2015-05-09T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,2,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/407/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Castrelos,-,-,"41°50'22.1""","6°53'24.2""",611,,2016-08-06T22:00:00Z,SW,Ana Rita Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",5,4,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/336/RA&AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Vimioso,Algoso,Vale de Algoso,-,"41°29'52.4""","6°32'19.9""",575,,2015-10-06T22:00:00Z,SW,Rui Andrade & Ana Gonçalves,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,2,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/342/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Vimioso,Algoso,-,-,"41°29'32.2""","6°31'36.1""",471,,2015-10-05T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/344/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Miranda do Douro,Vila Chã de Braciosa,-,-,"41°25'29.8""","6°18'29.4""",603,,2015-10-05T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",0,3,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/361/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Alfândega da Fé,Alfândega da Fé,-,-,"41°20'14.1""","6°56'50.4""",499,,2016-05-31T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/364/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Alfândega da Fé,Sendim da Ribeira,-,-,"41°20'17.6""","6°54'49.3""",257,,2016-06-01T22:00:00Z,SW,Rui Andrade,DOLIGRIS,"Dolichopus griseipennis Stannius, 1831",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2010/002/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu,Ria de Aveiro,-,"40°43'57.6"" ","8°34'39.5""",4,2010-05-30T22:00:00Z,2010-05-30T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",2,1,false,,Marc Pollet,2011-04-26T22:00:00Z,MAPC,W,
PT/2010/026/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,2010-08-11T22:00:00Z,2010-08-11T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",2,0,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2010/047/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,2010-08-24T22:00:00Z,2010-08-24T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",0,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2011/036/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,2011-09-13T22:00:00Z,2011-09-13T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",3,0,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/243/RA,PT,Minho,PT-03,Braga,Esposende,Apúlia,Parque Natural do Litoral Norte,-,"41°28'16.4""","8°46'27.2""",2,2009-08-21T22:00:00Z,2009-08-21T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",0,1,false,,Marc Pollet,2012-01-28T23:00:00Z,MAPC,W,
PT/2010/003/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu,Ria de Aveiro,-,"40°43'57.6"" ","8°34'39.5""",4,2010-05-03T22:00:00Z,2010-05-03T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",2,2,false,,Marc Pollet,2011-04-26T22:00:00Z,MAPC,W,
PT/2011/222/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu,Ria de Aveiro,-,"40°43'57.6"" ","8°34'39.5""",4,2010-06-25T22:00:00Z,2010-06-25T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,0,false,,Marc Pollet,2012-01-28T23:00:00Z,MAPC,W,
PT/2010/016/RA,PT,Minho,PT-03,Braga,Esposende,Apúlia,Parque Natural do Litoral Norte,-,"41°28'16.4""","8°46'27.2""",2,2010-06-06T22:00:00Z,2010-06-06T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",0,2,false,,Marc Pollet,2011-04-26T22:00:00Z,MAPC,W,
PT/2011/246/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu,Ria de Aveiro,-,"40°43'57.6"" ","8°34'39.5""",4,2010-06-16T22:00:00Z,2010-06-16T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",6,0,false,,Marc Pollet,2012-01-28T23:00:00Z,MAPC,W,
PT/2011/069/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,2011-10-20T22:00:00Z,2011-10-20T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,0,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2013/022/AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Arzila,Paúl de Arzila,-,40°10′45.0″,8°33′18.7″,8,,2013-07-09T22:00:00Z,SW,Ana Rita Gonçalves,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/031/AG,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,,2013-07-18T22:00:00Z,SW,Ana Rita Gonçalves,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/045/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu,Ria de Aveiro,-,"40°43'57.6"" ","8°34'39.5""",4,,2013-08-02T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/052/RA,PT,Minho,PT-03,Braga,Esposende,Rio Tinto,Marachão,-,"41°30'16.9""","8°43'10.6""",23,,2013-06-15T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2012/057/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,,2012-07-21T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/065/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,,2013-04-18T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/070/AG,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,,2013-08-05T22:00:00Z,SW,Ana Rita Gonçalves,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/093/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,,2013-04-05T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2012/101/RA,PT,Minho,PT-16,Viana do Castelo,Viana do Castelo,Mazarefes,-,-,"41°41'32.7""","8°46'20.1""",2,,2012-08-28T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/131/RA,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Arzila,Paúl de Arzila,-,40°10′45.0″,8°33′18.7″,8,,2013-06-04T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,2,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/248/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,,2014-06-01T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",1,0,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/320/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas,Ria de Aveiro,-,"40°43'26.2""","8°33'55.4""",2.5,,2014-07-09T22:00:00Z,SW,Rui Andrade,DOLILATI,"Dolichopus latilimbatus Macquart, 1827",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/131/RA,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Arzila,Paúl de Arzila,-,40°10′45.0″,8°33′18.7″,8,,2013-06-04T22:00:00Z,SW,Rui Andrade,DOLINIMB,"Dolichopus nimbatus Parent, 1927",0,1,false,RC/PAL/30/2933,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2011/122/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),local 1,"41°08'13.3""","8°39'53.4""",7.5,2011-04-06T22:00:00Z,2011-04-06T22:00:00Z,SW,Rui Andrade,DOLINUBI,"Dolichopus nubilus Meigen, 1824",0,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2011/053/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),-,"41°08'13.3""","8°39'53.4""",7.5,2011-07-12T22:00:00Z,2011-07-12T22:00:00Z,SW,Rui Andrade,DOLINUBI,"Dolichopus nubilus Meigen, 1824",1,0,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/123/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),linha 2,"41°08'13.3""","8°39'53.4""",7.5,2011-04-06T22:00:00Z,2011-04-06T22:00:00Z,YPT,Rui Andrade,DOLINUBI,"Dolichopus nubilus Meigen, 1824",0,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2011/009/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),-,"41°08'13.3""","8°39'53.4""",7.5,2011-05-03T22:00:00Z,2011-05-03T22:00:00Z,SW,Rui Andrade,DOLINUBI,"Dolichopus nubilus Meigen, 1824",1,0,false,,Marc Pollet,2011-06-18T22:00:00Z,MAPC,W,
PT/2011/124/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),linha 1,"41°08'13.3""","8°39'53.4""",7.5,2011-04-06T22:00:00Z,2011-04-06T22:00:00Z,YPT,Rui Andrade,DOLINUBI,"Dolichopus nubilus Meigen, 1824",1,0,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2010/003/RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu,Ria de Aveiro,-,"40°43'57.6"" ","8°34'39.5""",4,2010-05-03T22:00:00Z,2010-05-03T22:00:00Z,SW,Rui Andrade,DOLINUBI,"Dolichopus nubilus Meigen, 1824",0,1,false,,Marc Pollet,2011-04-26T22:00:00Z,MAPC,W,
PT/2010/032/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),local 1,"41°08'13.3""","8°39'53.4""",7.5,2010-10-13T22:00:00Z,2010-10-13T22:00:00Z,SW,Rui Andrade,DOLINUBI,"Dolichopus nubilus Meigen, 1824",0,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
