id	type	language	license	rightsHolder	accessRights	datasetID	datasetName	ownerInstitutionCode	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	verbatimEventDate	locationID	continent	countryCode	stateProvince	county	municipality	verbatimLocality	locationAccordingTo	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters
IV2013101011261602	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101011261602	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-28	2004-06-28/2004-06-28	TVGP036X	Europe	BE	Vlaams Gewest	Antwerpen	Turnhout	Turnhouts Vennengebied	MILKLIM-Gebieden	227976.000	188706.000	Belgian Lambert 72	Belgium Datum 1972	51.36077	4.92315	WGS84	30
IV2013101011351223	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101011351223	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-28	2004-06-28/2004-06-28	TVGP039X	Europe	BE	Vlaams Gewest	Antwerpen	Turnhout	Turnhouts Vennengebied	MILKLIM-Gebieden	227914.000	188937.000	Belgian Lambert 72	Belgium Datum 1972	51.36020	4.92646	WGS84	30
IV2013101011421108	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101011421108	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	TVGP012X	Europe	BE	Vlaams Gewest	Antwerpen	Turnhout	Turnhouts Vennengebied	MILKLIM-Gebieden	229083.000	189233.000	Belgian Lambert 72	Belgium Datum 1972	51.37068	4.93083	WGS84	30
IV2013101011520151	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101011520151	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-28	2004-06-28/2004-06-28	TVGP017X	Europe	BE	Vlaams Gewest	Antwerpen	Turnhout	Turnhouts Vennengebied	MILKLIM-Gebieden	228914.000	189292.000	Belgian Lambert 72	Belgium Datum 1972	51.36916	4.93166	WGS84	30
IV2013101012004391	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101012004391	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	TVGP018X	Europe	BE	Vlaams Gewest	Antwerpen	Turnhout	Turnhouts Vennengebied	MILKLIM-Gebieden	228698.000	189373.000	Belgian Lambert 72	Belgium Datum 1972	51.36721	4.93280	WGS84	30
IV2013101409424077	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101409424077	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	TVGP011X	Europe	BE	Vlaams Gewest	Antwerpen	Turnhout	Turnhouts Vennengebied	MILKLIM-Gebieden	229104.000	189140.000	Belgian Lambert 72	Belgium Datum 1972	51.37088	4.92950	WGS84	30
IV2013101409534651	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101409534651	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-28	2004-06-28/2004-06-28	TVGP035X	Europe	BE	Vlaams Gewest	Antwerpen	Turnhout	Turnhouts Vennengebied	MILKLIM-Gebieden	228115.000	188901.000	Belgian Lambert 72	Belgium Datum 1972	51.36201	4.92596	WGS84	30
IV2013101410023804	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101410023804	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-05-18	2004-05-18/2004-05-18	IJSP010X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Sint-Genesius-Rode	Ijsevallei	MILKLIM-Gebieden	161731.000	153771.200	Belgian Lambert 72	Belgium Datum 1972	50.76661	4.42094	WGS84	30
IV2013101410213378	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101410213378	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-18	2004-05-18/2004-05-18	IJSP008X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Hoeilaart	Ijsevallei	MILKLIM-Gebieden	161312.000	153875.200	Belgian Lambert 72	Belgium Datum 1972	50.76284	4.42241	WGS84	30
IV2013101410385692	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101410385692	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-18	2004-05-18/2004-05-18	IJSP006X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Hoeilaart	Ijsevallei	MILKLIM-Gebieden	161815.900	154843.700	Belgian Lambert 72	Belgium Datum 1972	50.76737	4.43615	WGS84	30
IV2013101410555336	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101410555336	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-18	2004-05-18/2004-05-18	IJSP006X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Hoeilaart	Ijsevallei	MILKLIM-Gebieden	161815.900	154843.700	Belgian Lambert 72	Belgium Datum 1972	50.76737	4.43615	WGS84	30
IV2013101411081883	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101411081883	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-05-25	2004-05-25/2004-05-25	IJSP023X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Loonbeek	Ijsevallei	MILKLIM-Gebieden	166081.800	166813.200	Belgian Lambert 72	Belgium Datum 1972	50.80549	4.60600	WGS84	30
IV2013101411291502	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101411291502	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-05-25	2004-05-25/2004-05-25	IJSP022X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Loonbeek	Ijsevallei	MILKLIM-Gebieden	166168.800	167092.200	Belgian Lambert 72	Belgium Datum 1972	50.80627	4.60997	WGS84	30
IV2013101411464890	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101411464890	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-25	2004-05-25/2004-05-25	IJSP018X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Loonbeek	Ijsevallei	MILKLIM-Gebieden	166250.800	166990.700	Belgian Lambert 72	Belgium Datum 1972	50.80701	4.60853	WGS84	30
IV2013101412585717	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101412585717	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-25	2004-05-25/2004-05-25	IJSP020X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Loonbeek	Ijsevallei	MILKLIM-Gebieden	166227.500	167025.500	Belgian Lambert 72	Belgium Datum 1972	50.80679	4.60902	WGS84	30
IV2013101413391108	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101413391108	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-05-25	2004-05-25/2004-05-25	IJSP003X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Overijse	Ijsevallei	MILKLIM-Gebieden	164523.200	163141.700	Belgian Lambert 72	Belgium Datum 1972	50.79157	4.55386	WGS84	30
IV2013101414003216	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101414003216	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	WEYP001X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Zulte	Weymeers	MILKLIM-Gebieden	177283.977	83244.361	Belgian Lambert 72	Belgium Datum 1972	50.90260	3.41848	WGS84	30
IV2013101414115651	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101414115651	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	WEYP004X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Zulte	Weymeers	MILKLIM-Gebieden	177370.622	83266.486	Belgian Lambert 72	Belgium Datum 1972	50.90338	3.41878	WGS84	30
IV2013101414201383	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101414201383	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	WEYP005X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Zulte	Weymeers	MILKLIM-Gebieden	177162.512	83310.093	Belgian Lambert 72	Belgium Datum 1972	50.90151	3.41944	WGS84	30
IV2013101414283741	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101414283741	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	WEYP006X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Zulte	Weymeers	MILKLIM-Gebieden	177177.589	83523.289	Belgian Lambert 72	Belgium Datum 1972	50.90167	3.42247	WGS84	30
IV2013101414391224	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101414391224	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	WEYP003X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Zulte	Weymeers	MILKLIM-Gebieden	177201.622	83465.821	Belgian Lambert 72	Belgium Datum 1972	50.90188	3.42165	WGS84	30
IV2013101414491113	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101414491113	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-28	2004-06-28/2004-06-28	WEYP002X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Zulte	Weymeers	MILKLIM-Gebieden	177171.407	83424.572	Belgian Lambert 72	Belgium Datum 1972	50.90161	3.42107	WGS84	30
IV2013101414561283	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101414561283	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP026X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Aalst	Osbroek-Gerstjens	MILKLIM-Gebieden	178955.180	127169.910	Belgian Lambert 72	Belgium Datum 1972	50.92100	4.04281	WGS84	30
IV2013101415180239	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101415180239	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-09-05	2004-09-05/2004-09-05	OSGP027X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Aalst	Osbroek-Gerstjens	MILKLIM-Gebieden	178969.980	127123.420	Belgian Lambert 72	Belgium Datum 1972	50.92114	4.04215	WGS84	30
IV2013101415323200	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101415323200	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP029X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Aalst	Osbroek-Gerstjens	MILKLIM-Gebieden	178988.150	127063.640	Belgian Lambert 72	Belgium Datum 1972	50.92130	4.04130	WGS84	30
IV2013101415512431	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101415512431	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP030X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Aalst	Osbroek-Gerstjens	MILKLIM-Gebieden	179135.840	127011.570	Belgian Lambert 72	Belgium Datum 1972	50.92263	4.04055	WGS84	30
IV2013101416154009	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101416154009	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP058X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Aalst	Osbroek-Gerstjens	MILKLIM-Gebieden	179174.140	126938.280	Belgian Lambert 72	Belgium Datum 1972	50.92296	4.03951	WGS84	30
IV2013101416305471	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101416305471	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP068X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Aalst	Osbroek-Gerstjens	MILKLIM-Gebieden	179439.292	126910.340	Belgian Lambert 72	Belgium Datum 1972	50.92535	4.03909	WGS84	30
IV2013101509070892	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101509070892	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP064X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Erembodegem	Osbroek-Gerstjens	MILKLIM-Gebieden	179462.362	126733.477	Belgian Lambert 72	Belgium Datum 1972	50.92555	4.03657	WGS84	30
IV2013101509212401	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101509212401	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP013X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Erembodegem	Osbroek-Gerstjens	MILKLIM-Gebieden	179361.034	128142.617	Belgian Lambert 72	Belgium Datum 1972	50.92469	4.05662	WGS84	30
IV2013101509351736	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101509351736	IV2013082611560832	vegetationPlot- LONDO	100.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP002X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Aalst	Osbroek-Gerstjens	MILKLIM-Gebieden	179563.180	128040.440	Belgian Lambert 72	Belgium Datum 1972	50.92650	4.05516	WGS84	30
IV2013101509441079	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101509441079	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-14	2004-06-14/2004-06-14	OSGP014X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Aalst	Osbroek-Gerstjens	MILKLIM-Gebieden	179616.000	128418.000	Belgian Lambert 72	Belgium Datum 1972	50.92699	4.06052	WGS84	30
IV2013101509593973	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101509593973	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-15	2004-06-15/2004-06-15	ZWAP102X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	197912.120	217644.840	Belgian Lambert 72	Belgium Datum 1972	51.08790	5.33294	WGS84	30
IV2013101510115073	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101510115073	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-15	2004-06-15/2004-06-15	ZWAP033X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	196741.695	214469.315	Belgian Lambert 72	Belgium Datum 1972	51.07774	5.28742	WGS84	30
IV2013101510264407	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101510264407	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-15	2004-06-15/2004-06-15	ZWAP034X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	196849.277	214420.623	Belgian Lambert 72	Belgium Datum 1972	51.07872	5.28674	WGS84	30
IV2013101510395418	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101510395418	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-15	2004-06-15/2004-06-15	ZWAP036X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	196972.000	214347.000	Belgian Lambert 72	Belgium Datum 1972	51.07983	5.28571	WGS84	30
IV2013101510561471	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101510561471	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-15	2004-06-15/2004-06-15	ZWAP051X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	197166.500	215154.600	Belgian Lambert 72	Belgium Datum 1972	51.08149	5.29727	WGS84	30
IV2013101511114084	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101511114084	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-06-15	2004-06-15/2004-06-15	ZWAP051X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	197166.500	215154.600	Belgian Lambert 72	Belgium Datum 1972	51.08149	5.29727	WGS84	30
IV2013101511215483	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101511215483	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP104X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198328.230	217520.170	Belgian Lambert 72	Belgium Datum 1972	51.09165	5.33124	WGS84	30
IV2013101511530212	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101511530212	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP105X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198365.940	217514.000	Belgian Lambert 72	Belgium Datum 1972	51.09200	5.33116	WGS84	30
IV2013101513264446	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101513264446	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP106X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198388.850	217471.050	Belgian Lambert 72	Belgium Datum 1972	51.09221	5.33055	WGS84	30
IV2013101514030155	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101514030155	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP108X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198476.200	217451.500	Belgian Lambert 72	Belgium Datum 1972	51.09299	5.33029	WGS84	30
IV2013101514180245	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101514180245	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP122X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198507.560	217382.410	Belgian Lambert 72	Belgium Datum 1972	51.09328	5.32931	WGS84	30
IV2013101514481593	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101514481593	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP119X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198460.920	217263.400	Belgian Lambert 72	Belgium Datum 1972	51.09288	5.32760	WGS84	30
IV2013101514584834	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101514584834	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP120X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198420.680	217266.720	Belgian Lambert 72	Belgium Datum 1972	51.09252	5.32764	WGS84	30
IV2013101515285654	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101515285654	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP135X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198300.600	216965.620	Belgian Lambert 72	Belgium Datum 1972	51.09147	5.32332	WGS84	30
IV2013101515540402	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013101515540402	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2004-07-13	2004-07-13/2004-07-13	ZWAP171X	Europe	BE	Vlaams Gewest	Limburg	Koersel	Zwarte Beek	MILKLIM-Gebieden	198254.010	216880.940	Belgian Lambert 72	Belgium Datum 1972	51.09106	5.32210	WGS84	30
